clip_id,subject_id,is_deceptive,pitch_mean,pitch_stdv,sil_hist_00,sil_hist_01,sil_hist_02,sil_hist_03,sil_hist_04,sil_hist_05,sil_hist_06,sil_hist_07,sil_hist_08,sil_hist_09,sil_hist_10,sil_hist_11,sil_hist_12,sil_hist_13,sil_hist_14,sil_hist_15,sil_hist_16,sil_hist_17,sil_hist_18,sil_hist_19,sil_hist_20,sil_hist_21,sil_hist_22,sil_hist_23,sil_hist_24,sp_hist_00,sp_hist_01,sp_hist_02,sp_hist_03,sp_hist_04,sp_hist_05,sp_hist_06,sp_hist_07,sp_hist_08,sp_hist_09,sp_hist_10,sp_hist_11,sp_hist_12,sp_hist_13,sp_hist_14,sp_hist_15,sp_hist_16,sp_hist_17,sp_hist_18,sp_hist_19,sp_hist_20,sp_hist_21,sp_hist_22,sp_hist_23,sp_hist_24,intensity_mean,intensity_std,jitter_local,shimmer_local,hnr_mean,speaking_rate,f0_voiced_frac
trial_lie_045.mp4,S011,1,227.73377650432423,43.43571482799024,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.26908171671141,14.083000802037281,0.021667373576049406,0.13274885234835537,8.831546054069811,62.70884895911976,0.6280904786954234
trial_lie_046.mp4,S012,1,160.1398095082738,52.47744728645534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.52008202631983,6.139780476287903,0.040232398943149714,0.1934316391259851,5.09842433343438,78.22813131150612,0.7832019405700424
trial_lie_047.mp4,S012,1,137.16510817050846,24.214636316518437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.76004408592485,6.167376016318776,0.044228653565493894,0.19271772933823464,5.273756080112677,79.8289824769454,0.7998749218261413
trial_lie_048.mp4,S012,1,124.7133680080145,39.43606192423833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.35003744283252,4.359776485837747,0.05212992888498162,0.19862499386094884,5.4877995685376275,87.36148025125536,0.8743226344310129
trial_lie_049.mp4,S012,1,124.65878708743202,20.716045069889535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.1141533049223,4.355848991876647,0.04925925477034512,0.1995910186797931,5.207304501614141,89.17474251444962,0.8929503916449086
trial_lie_050.mp4,S007,1,182.5244778852333,75.8971042775716,7.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.377546439402,9.569804195939568,0.028624743327147165,0.18111774100312747,9.434313788882088,63.10012346110975,0.631958350020024
trial_lie_051.mp4,S007,1,196.6066754225208,121.3243084310556,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.20699601477827,3.6371109019877825,0.03658921944298136,0.21880558193403862,1.878307647869842,28.37814953787467,0.2851002865329513
trial_lie_052.mp4,S013,1,153.85195814776586,57.05978088004319,10.0,7.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,61.80308410916166,9.679934684044598,0.042189827262341585,0.14965584513018299,7.331679990730056,55.20745748416638,0.5525218841183827
trial_lie_053.mp4,S014,1,139.46089051620788,47.04845079647377,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,70.70971647075257,8.59651683937256,0.02119782203946299,0.15852987524427442,6.267324121156403,51.25757730894249,0.5130628126737076
trial_lie_054.mp4,S003,1,197.28103445629208,95.99139454423049,14.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.10543863374684,5.401184427909748,0.023134518246015968,0.1811678122040035,5.4359856664787145,39.868852459016395,0.3993993993993994
trial_lie_055.mp4,S003,1,173.56546467509978,33.61689092765705,8.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,57.0176536955612,10.024664681560795,0.021650053632286823,0.0810651842039418,14.006999105917073,56.83892060703654,0.5689277899343544
trial_lie_056.mp4,S003,1,210.71033038862734,50.00763030502663,3.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,47.35030156208656,11.821867164027218,0.02314833008356953,0.11625667012247329,11.939044892628313,61.7204134233279,0.617880566102865
trial_lie_057.mp4,S003,1,184.8793571347497,41.17820960246975,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,54.1560965000856,9.569660544092278,0.02482714691558758,0.14501058772287662,8.422271768057362,74.45920453275666,0.7460484720758693
trial_lie_058.mp4,S015,1,179.58043877446778,159.7820639984142,3.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,68.10266856283319,7.986337289354842,0.0335230782313638,0.162596064226184,6.938458773650114,52.333901192504264,0.5241128298453139
trial_lie_059.mp4,S016,1,143.64805925419722,45.092117130015076,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,66.47053324337548,5.380255737203017,0.03133697711988773,0.20627396274497134,6.661238614983848,57.663467306538685,0.577182887165374
trial_lie_060.mp4,S016,1,138.61806463282696,72.71150267394073,15.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,63.18693755253518,6.6144613899840135,0.022805479399347427,0.1383648486404314,6.83269032242822,49.0245572644617,0.49098918702442934
trial_lie_061.mp4,S016,1,136.60178876510005,54.095845104316304,4.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,65.44892881238601,12.552070343915679,0.03118668692656504,0.15070306698419947,7.471480666030289,53.16920530657632,0.5322747670003452
trial_truth_001.mp4,S017,0,190.82789711598275,50.71498779824594,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,61.63855006412614,9.392291978264533,0.02089555680822977,0.09661343585549548,11.736140325569124,62.181730476056124,0.6233576642335766
trial_truth_002.mp4,S017,0,181.06204260948547,25.162607076353552,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,57.26421717461984,9.237668569939938,0.020802861132884057,0.095760435588602,12.66206153311493,63.04220269153359,0.6314459049544995
trial_truth_003.mp4,S002,0,175.6352445573456,91.08464816094819,2.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00475686975173,7.100767539388576,0.03388414987887278,0.17219174768585604,7.654079322558592,36.3536432160804,0.36456692913385824
trial_truth_004.mp4,S002,0,172.73202179637474,45.18674752277214,16.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,7.0,4.0,3.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,54.889845276980786,7.873808834154173,0.021360146192685548,0.15225051587861566,9.12520933604123,53.16100002225273,0.531810366003439
trial_truth_005.mp4,S002,0,200.39009315775155,43.093027174687876,7.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.759871116304915,9.253566431502268,0.02526357408639997,0.16707055155386435,8.775289717447306,57.34921731123388,0.574020737327189
trial_truth_006.mp4,S002,0,160.56603066690744,44.702126288186356,9.0,5.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.572928311994154,8.047704093728731,0.026821512895825947,0.16314708526944585,9.888450856542203,52.07243723849373,0.5212696335078534
trial_truth_007.mp4,S002,0,175.87516234974,39.07826704119663,14.0,14.0,8.0,5.0,2.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0,5.0,6.0,2.0,2.0,3.0,4.0,1.0,6.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,55.17049598925249,9.156965414723567,0.025308668394924412,0.15829702563381323,9.79100023071188,52.184255130010925,0.522085546547386
trial_truth_008.mp4,S003,0,122.64331430558819,46.12802528820667,6.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,50.52888553624887,8.330949453658398,0.027560468143304512,0.1359775137509226,6.731911552101568,64.57265691690918,0.6462891946762914
trial_truth_009.mp4,S003,0,111.00695470724605,34.521620179209535,6.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.748113156710694,6.722937288495342,0.027672505689292522,0.1428326494695469,6.612110976283302,73.00494765782254,0.7311446317657497
trial_truth_010.mp4,S003,0,127.25063070850346,71.70269887327166,25.0,6.0,3.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,4.0,2.0,4.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,50.99756294790758,8.43822201806278,0.027344465798185516,0.13943136133801795,8.011418837892595,58.32950696110962,0.5835529052835945
trial_truth_011.mp4,S003,0,114.65352149723235,39.73185734827883,16.0,7.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,51.819660402155655,7.40195508854201,0.02652583714890859,0.1453963798641667,7.0346093502452645,66.60315062019902,0.6666666666666666
trial_truth_012.mp4,S003,0,111.71095697559073,33.08451858292978,5.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.39169454636524,8.301613158618464,0.023640709123104297,0.1354116455476378,7.322974886916543,60.91643137108186,0.6100141043723555
trial_truth_013.mp4,S003,0,127.7258600610522,58.41695511938376,9.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.509811431185355,8.920787069594452,0.032419402020552934,0.15839595991983835,6.608533057555241,55.86762895122367,0.5593952483801296
trial_truth_014.mp4,S003,0,128.35006645690967,80.53334607887452,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.17089005361864,9.864720782252972,0.03315070275750306,0.13480450082299908,7.5888737251559935,54.77670610720865,0.549407114624506
trial_truth_015.mp4,S003,0,134.45066563125002,66.92672626970742,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,50.83723187407306,10.263033896766265,0.03018449312163274,0.11910082382913338,8.388486811384656,59.82395627708973,0.5988748241912799
trial_truth_016.mp4,S019,0,200.91807410256055,58.77091004388618,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.43154593889464,12.70608451413147,0.031181679342367624,0.15277988614348392,8.222852247455883,55.59953667052774,0.5582329317269076
trial_truth_017.mp4,S019,0,144.8353691022446,23.546044597064878,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.24902482688839,11.870048458689501,0.03511064913765161,0.153287327857782,8.57715393487349,49.28199791883455,0.4966442953020134
trial_truth_018.mp4,S020,0,112.79008669311186,16.717171608941484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,54.62046224292685,11.613981949122863,0.02622696420148515,0.10273479575349867,11.82024135995491,56.89388210723416,0.5716353111432706
trial_truth_019.mp4,S020,0,101.47116932777497,10.100052455143112,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.63752872664884,11.083861573692692,0.02062232399022491,0.10424863386108928,12.403315907095381,47.61996642676597,0.4775541795665635
trial_truth_020.mp4,S021,0,103.49773695862511,31.909233090096766,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.18079876163477,7.990798372921547,0.021845927646254235,0.13054520362080826,7.756963605136907,49.425090097820494,0.49709302325581395
trial_truth_021.mp4,S022,0,112.98264927661381,25.772331598670647,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.189068159358726,10.138328858713194,0.01917536974825464,0.12441262043925186,8.323494568000525,49.310445756787935,0.494475138121547
trial_truth_022.mp4,S023,0,95.2692025265243,41.060357186200775,4.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,61.31080079612424,18.359843566370774,0.028024718574266923,0.14481393510002355,6.3483931950637515,35.84188538136801,0.35884831460674155
trial_truth_023.mp4,S024,0,164.86850934452056,40.50440388875097,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.17046087730561,8.711568881203426,0.02258917927692028,0.13462473939338346,10.49328358202137,59.472140437565606,0.5956502441189525
trial_truth_024.mp4,S025,0,84.3357258039948,27.12969529743271,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.40926653824409,9.31870888699836,0.028195184858844993,0.11833409002094436,7.219995703436871,30.379266150852043,0.3042505592841163
trial_truth_025.mp4,S025,0,134.86484452013875,117.68201791269979,3.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,48.35330230070463,11.601326376072867,0.03059443409543548,0.13563112450450146,9.031761766505847,24.184879639890987,0.24207407407407408
trial_truth_026.mp4,S006,0,158.77327325697846,26.637084454936364,20.0,10.0,3.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.120808034127265,5.85427484378599,0.025639841053151015,0.18628392012886702,5.675397021745782,37.913433855462834,0.3794935917474211
trial_truth_027.mp4,S026,0,176.21899691152277,52.971203783451514,4.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,58.957806772048166,12.731441617783577,0.022094912493375998,0.07393000555779339,13.33027064543478,56.462214402463225,0.5654785742891469
trial_truth_028.mp4,S004,0,104.05859270451984,16.03804786210243,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,62.49803031536569,5.570141211920737,0.03863324889419084,0.1790188016059056,5.228271278974818,51.012753188297076,0.5111358574610245
trial_truth_029.mp4,S027,0,145.38385604744587,37.124876326730416,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.30364840178109,6.603228627972215,0.03621411289282193,0.09426688752563638,11.690425404618152,72.05249663204555,0.721496953872933
